gameid,url,league,year,date,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,total cs
TRLH3/10113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10113?gameHash=c3d09d3642989e1b&amp;tab=overview,EU LCS,2014,1/15/2014 21:13,1,8,Red,mid,Jesiz,SK Gaming,Nidalee,Kayle,Kassadin,Elise,,,3332,1,2,2,10,384
TRLH3/10113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10113?gameHash=c3d09d3642989e1b&amp;tab=overview,EU LCS,2014,1/15/2014 21:13,1,9,Red,bot,CandyPanda,SK Gaming,Ezreal,Kayle,Kassadin,Elise,,,3332,1,7,1,7,481
TRLH3/10113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10113?gameHash=c3d09d3642989e1b&amp;tab=overview,EU LCS,2014,1/15/2014 21:13,1,10,Red,sup,nRated,SK Gaming,Thresh,Kayle,Kassadin,Elise,,,3332,1,2,4,11,15
TRLH3/10113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10113?gameHash=c3d09d3642989e1b&amp;tab=overview,EU LCS,2014,1/15/2014 21:13,1,100,Blue,team,,Copenhagen Wolves,,Evelynn,Riven,Dr. Mundo,,,3332,0,12,17,29,
TRLH3/10113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10113?gameHash=c3d09d3642989e1b&amp;tab=overview,EU LCS,2014,1/15/2014 21:13,1,200,Red,team,,SK Gaming,,Kayle,Kassadin,Elise,,,3332,1,17,12,47,
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,1,Blue,top,Xaxus,Team ROCCAT,Renekton,Leona,Annie,Vi,,,1764,1,2,0,6,220
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,2,Blue,jng,Jankos,Team ROCCAT,Evelynn,Leona,Annie,Vi,,,1764,1,5,0,6,184
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,3,Blue,mid,Overpow,Team ROCCAT,Riven,Leona,Annie,Vi,,,1764,1,4,2,0,275
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,4,Blue,bot,Celaver,Team ROCCAT,Caitlyn,Leona,Annie,Vi,,,1764,1,1,0,4,253
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,5,Blue,sup,Vander,Team ROCCAT,Thresh,Leona,Annie,Vi,,,1764,1,0,0,6,8
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,6,Red,top,Kev1n,Millenium,Dr. Mundo,Kayle,Elise,Kassadin,,,1764,0,1,2,0,199
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,7,Red,jng,Araneae,Millenium,Shyvana,Kayle,Elise,Kassadin,,,1764,0,1,2,0,117
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,8,Red,mid,Kerp,Millenium,Ziggs,Kayle,Elise,Kassadin,,,1764,0,0,3,1,259
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,9,Red,bot,Creaton,Millenium,Jinx,Kayle,Elise,Kassadin,,,1764,0,0,3,0,246
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,10,Red,sup,Jree,Millenium,Lulu,Kayle,Elise,Kassadin,,,1764,0,0,2,0,21
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,100,Blue,team,,Team ROCCAT,,Leona,Annie,Vi,,,1764,1,12,2,22,
TRLH3/10119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10119?gameHash=027d07d7c31459ab&amp;tab=overview,EU LCS,2014,1/15/2014 22:36,1,200,Red,team,,Millenium,,Kayle,Elise,Kassadin,,,1764,0,2,12,1,
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,1,Blue,top,fredy122,SK Gaming,Shyvana,,,,,,2440,1,0,0,9,369
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,2,Blue,jng,Svenskeren,SK Gaming,Elise,,,,,,2440,1,3,4,7,141
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,3,Blue,mid,Jesiz,SK Gaming,Kassadin,,,,,,2440,1,7,0,11,268
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,4,Blue,bot,CandyPanda,SK Gaming,Jinx,,,,,,2440,1,9,1,8,340
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,5,Blue,sup,nRated,SK Gaming,Galio,,,,,,2440,1,1,3,13,27
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,6,Red,top,Mimer,SUPA HOT CREW,Dr. Mundo,,,,,,2440,0,0,2,3,276
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,7,Red,jng,Impaler,SUPA HOT CREW,Xin Zhao,,,,,,2440,0,0,5,4,92
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,8,Red,mid,Moopz,SUPA HOT CREW,Gragas,,,,,,2440,0,3,2,4,345
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,9,Red,bot,MrRallez,SUPA HOT CREW,Lucian,,,,,,2440,0,4,4,1,294
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,10,Red,sup,Migxa,SUPA HOT CREW,Nami,,,,,,2440,0,1,7,5,7
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,100,Blue,team,,SK Gaming,,,,,,,2440,1,20,8,48,
TRLH3/221,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/221?gameHash=f45cf46754d5af85&amp;tab=overview,EU LCS,2014,1/16/2014 18:33,1,200,Red,team,,SUPA HOT CREW,,,,,,,2440,0,8,20,17,
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,1,Blue,top,Darien,Gambit Gaming,Shyvana,Vi,Lucian,Elise,,,2772,1,4,2,10,332
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,2,Blue,jng,Diamondprox,Gambit Gaming,Lee Sin,Vi,Lucian,Elise,,,2772,1,3,2,12,130
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,3,Blue,mid,Alex Ich,Gambit Gaming,Kayle,Vi,Lucian,Elise,,,2772,1,9,3,9,383
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,4,Blue,bot,Genja,Gambit Gaming,Jinx,Vi,Lucian,Elise,,,2772,1,7,2,7,357
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,5,Blue,sup,Edward,Gambit Gaming,Annie,Vi,Lucian,Elise,,,2772,1,1,6,15,41
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,6,Red,top,Mimer,SUPA HOT CREW,Dr. Mundo,Kassadin,Riven,Warwick,,,2772,0,1,4,5,296
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,7,Red,jng,Impaler,SUPA HOT CREW,Xin Zhao,Kassadin,Riven,Warwick,,,2772,0,1,8,10,104
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,8,Red,mid,Moopz,SUPA HOT CREW,Gragas,Kassadin,Riven,Warwick,,,2772,0,3,3,5,393
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,9,Red,bot,MrRallez,SUPA HOT CREW,Caitlyn,Kassadin,Riven,Warwick,,,2772,0,9,3,2,318
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,10,Red,sup,Migxa,SUPA HOT CREW,Thresh,Kassadin,Riven,Warwick,,,2772,0,1,6,8,13
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,100,Blue,team,,Gambit Gaming,,Vi,Lucian,Elise,,,2772,1,24,15,53,
TRLH3/10160,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10160?gameHash=0ca6993b228fc5ec&amp;tab=overview,EU LCS,2014,1/16/2014 22:01,1,200,Red,team,,SUPA HOT CREW,,Kassadin,Riven,Warwick,,,2772,0,15,24,30,
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,1,Blue,top,Wickd,Alliance,Shyvana,Kayle,Thresh,Kassadin,,,2783,0,2,3,5,343
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,2,Blue,jng,Shook,Alliance,Vi,Kayle,Thresh,Kassadin,,,2783,0,3,3,6,110
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,3,Blue,mid,Froggen,Alliance,Ziggs,Kayle,Thresh,Kassadin,,,2783,0,4,4,4,405
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,4,Blue,bot,Tabzz,Alliance,Jinx,Kayle,Thresh,Kassadin,,,2783,0,1,3,5,343
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,5,Blue,sup,Nyph,Alliance,Leona,Kayle,Thresh,Kassadin,,,2783,0,0,4,5,31
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,6,Red,top,Xaxus,Team ROCCAT,Dr. Mundo,Yasuo,Annie,Elise,,,2783,1,3,2,7,304
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,7,Red,jng,Jankos,Team ROCCAT,Lee Sin,Yasuo,Annie,Elise,,,2783,1,2,1,7,135
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,8,Red,mid,Overpow,Team ROCCAT,Gragas,Yasuo,Annie,Elise,,,2783,1,7,3,4,371
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,9,Red,bot,Celaver,Team ROCCAT,Caitlyn,Yasuo,Annie,Elise,,,2783,1,5,2,7,402
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,10,Red,sup,Vander,Team ROCCAT,Morgana,Yasuo,Annie,Elise,,,2783,1,0,2,9,37
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,100,Blue,team,,Alliance,,Kayle,Thresh,Kassadin,,,2783,0,10,17,25,
TRLH3/10161,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10161?gameHash=a70e5ce2e262e254&amp;tab=overview,EU LCS,2014,1/16/2014 22:58,1,200,Red,team,,Team ROCCAT,,Yasuo,Annie,Elise,,,2783,1,17,10,34,
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,1,Blue,top,BalIs,Cloud9,Renekton,Dr. Mundo,Shyvana,Olaf,,,2848,1,4,0,7,361
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,2,Blue,jng,Meteos,Cloud9,Vi,Dr. Mundo,Shyvana,Olaf,,,2848,1,4,2,11,173
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,3,Blue,mid,Hai,Cloud9,Teemo,Dr. Mundo,Shyvana,Olaf,,,2848,1,3,3,10,326
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,4,Blue,bot,Sneaky,Cloud9,Caitlyn,Dr. Mundo,Shyvana,Olaf,,,2848,1,6,2,9,447
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,5,Blue,sup,LemonNation,Cloud9,Thresh,Dr. Mundo,Shyvana,Olaf,,,2848,1,0,2,17,22
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,6,Red,top,Dyrus,TSM,Nasus,Kassadin,Kha'Zix,Elise,,,2848,0,1,5,3,290
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,7,Red,jng,TheOddOne,TSM,Nunu & Willump,Kassadin,Kha'Zix,Elise,,,2848,0,0,4,5,135
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,8,Red,mid,Bjergsen,TSM,Gragas,Kassadin,Kha'Zix,Elise,,,2848,0,4,3,4,440
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,9,Red,bot,WildTurtle,TSM,Lucian,Kassadin,Kha'Zix,Elise,,,2848,0,3,2,3,401
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,10,Red,sup,Xpecial,TSM,Annie,Kassadin,Kha'Zix,Elise,,,2848,0,1,3,5,23
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,100,Blue,team,,Cloud9,,Dr. Mundo,Shyvana,Olaf,,,2848,1,17,9,54,
TRLH1/1000050045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 20:04,1,200,Red,team,,TSM,,Kassadin,Kha'Zix,Elise,,,2848,0,9,17,20,
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,1,Blue,top,Innox,Evil Geniuses,Yasuo,Kha'Zix,Vi,Elise,,,1815,0,0,6,2,179
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,2,Blue,jng,Snoopeh,Evil Geniuses,Lee Sin,Kha'Zix,Vi,Elise,,,1815,0,1,6,2,85
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,3,Blue,mid,Pobelter,Evil Geniuses,Kassadin,Kha'Zix,Vi,Elise,,,1815,0,1,4,2,226
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,4,Blue,bot,yellowpete,Evil Geniuses,Lucian,Kha'Zix,Vi,Elise,,,1815,0,0,2,2,234
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,5,Blue,sup,Krepo,Evil Geniuses,Lulu,Kha'Zix,Vi,Elise,,,1815,0,1,5,1,36
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,6,Red,top,Benny,XDG Gaming,Renekton,Leona,Riven,Annie,,,1815,1,3,0,9,247
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,7,Red,jng,Zuna,XDG Gaming,Olaf,Leona,Riven,Annie,,,1815,1,6,0,15,94
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,8,Red,mid,mancloud,XDG Gaming,Kayle,Leona,Riven,Annie,,,1815,1,7,2,10,252
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,9,Red,bot,Xmithie,XDG Gaming,Jinx,Leona,Riven,Annie,,,1815,1,6,0,8,261
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,10,Red,sup,BloodWater,XDG Gaming,Thresh,Leona,Riven,Annie,,,1815,1,1,1,12,14
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,100,Blue,team,,Evil Geniuses,,Kha'Zix,Vi,Elise,,,1815,0,3,23,9,
TRLH1/1000050059,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050059?gameHash=5157023648d21a16&amp;tab=overview,NA LCS,2014,1/17/2014 21:14,1,200,Red,team,,XDG Gaming,,Leona,Riven,Annie,,,1815,1,23,3,54,
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,1,Blue,top,Quas,Team Curse,Dr. Mundo,Riven,Olaf,Leona,,,2297,1,2,3,10,284
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,2,Blue,jng,IWDominate,Team Curse,Elise,Riven,Olaf,Leona,,,2297,1,4,1,6,124
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,3,Blue,mid,Voyboy,Team Curse,Yasuo,Riven,Olaf,Leona,,,2297,1,4,2,9,377
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,4,Blue,bot,Cop,Team Curse,Caitlyn,Riven,Olaf,Leona,,,2297,1,4,1,10,310
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,5,Blue,sup,Zekent,Team Curse,Lulu,Riven,Olaf,Leona,,,2297,1,2,0,8,18
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,6,Red,top,Darshan,Team Coast,Trundle,Kassadin,Kha'Zix,Renekton,,,2297,0,2,3,5,266
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,7,Red,jng,NintendudeX,Team Coast,Shyvana,Kassadin,Kha'Zix,Renekton,,,2297,0,0,5,4,126
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,8,Red,mid,Shiphtur,Team Coast,Nidalee,Kassadin,Kha'Zix,Renekton,,,2297,0,3,1,2,287
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,9,Red,bot,Apollo,Team Coast,Varus,Kassadin,Kha'Zix,Renekton,,,2297,0,2,4,2,270
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,10,Red,sup,Daydreamin,Team Coast,Annie,Kassadin,Kha'Zix,Renekton,,,2297,0,0,3,4,8
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,100,Blue,team,,Team Curse,,Riven,Olaf,Leona,,,2297,1,16,7,43,
TRLH1/1000050071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050071?gameHash=d97684082cf665c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 22:12,1,200,Red,team,,Team Coast,,Kassadin,Kha'Zix,Renekton,,,2297,0,7,16,17,
TRLH1/1000050099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050099?gameHash=020af94be202e531&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 23:54,1,1,Blue,top,Benny,XDG Gaming,Warwick,Teemo,Riven,Kha'Zix,,,2185,0,3,6,4,238
TRLH1/1000050099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050099?gameHash=020af94be202e531&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 23:54,1,2,Blue,jng,Zuna,XDG Gaming,Elise,Teemo,Riven,Kha'Zix,,,2185,0,1,3,3,109
TRLH1/1000050099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050099?gameHash=020af94be202e531&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,1/17/2014 23:54,1,3,Blue,mid,mancloud,XDG Gaming,Gragas,Teemo,Riven,Kha'Zix,,,2185,0,2,2,6,300
